NAPR,PERIOD,STRANA,TNVED,EDIZM,STOIM,NETTO,KOL
ЭК,05/2016,AB,15,,20978.28,21397.55,0
ЭК,05/2016,GE,15,,102337.59,109303.95,0
ЭК,06/2016,LT,84,,30660.16,8690,0
ИМ,06/2016,GB,84,,996.28,2.94,0
ЭК,06/2016,BY,39,,2504.66,375,0
ЭК,04/2016,AM,39,,653.88,70.78,0
ИМ,06/2016,IN,39,,5617.56,1871,0
ЭК,05/2016,FR,33,,79356.13,720,0
ИМ,05/2016,SE,59,,23459.09,392.5,0
ИМ,04/2016,BY,85,,5002,1455,0
ИМ,04/2016,CN,82,,408.5,71.17,0
ЭК,06/2016,GE,48,,19951.49,17670,0
ЭК,05/2016,AB,48,,62147.84,100540,0
ЭК,04/2016,UA,22,,19723.89,38737.02,0
ЭК,06/2016,AB,28,,3465.96,17531.32,0
ЭК,06/2016,AB,83,,562.47,609,0
ИМ,06/2016,SG,29,,987,420,0
ЭК,06/2016,AB,04,,242909.67,256097,0
ЭК,06/2016,UA,83,,25516.4,10315,0
ИМ,05/2016,MY,90,,199.74,1.48,0
ИМ,06/2016,US,90,,4621.76,25,0
ЭК,06/2016,BY,90,,2734.49,778.58,0
ИМ,05/2016,UA,73,,35830.7,16018.6,0
ИМ,04/2016,CA,73,,1051.53,6.29,0
ЭК,05/2016,IL,38,,276889.05,621260,0
ЭК,06/2016,LT,44,,11365.73,20568,0
ЭК,05/2016,SE,44,,18645.65,10061,0
ЭК,04/2016,AM,38,,857.77,1832.11,0
ЭК,04/2016,UA,10,,135.65,240.6,0
ЭК,05/2016,BY,96,,14.01,1.25,0
ЭК,06/2016,AB,34,,4119.17,7563.34,0
ИМ,05/2016,IN,34,,11648.34,1431,0
ИМ,06/2016,DK,72,,122.41,69,0
ИМ,04/2016,CZ,70,,28229.53,4932.34,0
ИМ,04/2016,NL,72,,159966.06,169201,0
ИМ,04/2016,SI,70,,1006.94,325.73,0
ИМ,06/2016,CN,32,,52359.5,19242.8,0
ИМ,05/2016,DE,68,,18885.45,19089,0
ЭК,06/2016,UA,32,,1233.81,560.8,0
ЭК,06/2016,GE,18,,1188.99,484.5,0
ИМ,06/2016,DE,32,,129482.4,39785.24,0
ИМ,04/2016,IT,94,,266.9,76.68,0
ЭК,06/2016,BY,20,,653.9,2646.4,0
ЭК,06/2016,UA,20,,19192.88,64278.19,0
ИМ,05/2016,IT,84,,506281.37,42572.54,0
ИМ,05/2016,PL,84,,202447.58,19870,0
ИМ,06/2016,CN,84,,87010.42,75000.9,0
ЭК,05/2016,BY,84,,36281.17,9679.9,0
ИМ,04/2016,IT,42,,119.97,19.14,0
ИМ,05/2016,UA,39,,15502.22,6257.65,0
ЭК,04/2016,UA,39,,2623.97,636.8,0
ИМ,05/2016,IT,39,,153.13,0.48,0
ИМ,06/2016,GB,39,,6543.74,940.41,0
ИМ,04/2016,US,39,,445.76,1.2,0
ИМ,04/2016,UA,39,,6522.7,2312.91,0
ЭК,05/2016,ES,33,,32980.92,600,0
ИМ,04/2016,CN,85,,63.55,1.95,0
ЭК,05/2016,BY,85,,7633.46,266.2,0
ЭК,04/2016,AM,28,,959.2,1762.17,0
ЭК,04/2016,UA,83,,165396.17,82905,0
ИМ,04/2016,CH,90,,1531.14,0.3,0
ИМ,06/2016,FR,73,,497.79,1.6,0
ИМ,06/2016,IN,73,,13560,6e3,0
ИМ,05/2016,DE,73,,10953.44,74.6,0
ЭК,06/2016,UA,38,,4724.41,7272.67,0
ЭК,06/2016,UA,44,,2741.64,22281,0
ИМ,04/2016,CN,96,,2578.95,345.01,0
ИМ,06/2016,DE,34,,1637.02,212.22,0
ИМ,05/2016,DE,72,,49252.43,52367,0
ИМ,06/2016,GB,72,,11042.73,10627,0
ИМ,04/2016,IT,70,,1623.7,182.7,0
ИМ,04/2016,CN,70,,784.16,57.4,0
ЭК,06/2016,UA,68,,766.39,13.9,0
ЭК,06/2016,AB,68,,822.27,7920,0
ИМ,06/2016,FI,68,,1307.08,45,0
ЭК,05/2016,GE,18,,403.9,148.2,0
ЭК,05/2016,UA,32,,182.95,214.08,0
ЭК,06/2016,AB,32,,73.84,89.2,0
ИМ,04/2016,IT,06,,2116293.71,378662,0
ИМ,06/2016,CN,69,,222502.69,703824.25,0
ЭК,05/2016,BY,74,,576.02,7.8,0
ИМ,06/2016,FR,40,,3920.95,107.11,0
ЭК,04/2016,UA,25,,586.54,21e3,0
ЭК,04/2016,GE,20,,11954.65,32140.8,0
ЭК,04/2016,UA,15,,108197.34,113989.48,0
ЭК,04/2016,AB,15,,1568.5,785,0
ЭК,06/2016,BY,84,,9043.54,1850.28,0
ЭК,05/2016,RS,84,,12111.83,5845,0
ИМ,06/2016,TR,84,,65307.46,3492.09,0
ИМ,05/2016,CN,84,,28772,25e3,0
ЭК,06/2016,AM,84,,2332,190,0
ЭК,06/2016,SD,84,,44378.72,8740,0
ИМ,04/2016,FR,84,,2757720.85,82124,0
ИМ,04/2016,TR,84,,899020,127620,0
ИМ,04/2016,US,84,,4956.4,51,0
ИМ,05/2016,ES,84,,70077.24,32132,0
ИМ,04/2016,HU,39,,2386.63,0.25,0
ИМ,04/2016,CH,39,,1125.78,0.25,0
ИМ,04/2016,BY,33,,11952.11,977.1,0
ЭК,06/2016,UA,33,,1137.24,774.06,0
ИМ,06/2016,BY,33,,16332.86,1159.5,0
ИМ,04/2016,US,85,,6922.64,59.45,0
ЭК,04/2016,BY,85,,4471.99,362,0
ЭК,06/2016,KZ,85,,6486.13,78,0
ЭК,06/2016,AZ,19,,22282.7,15600,0
ЭК,04/2016,AB,48,,65822.2,106590,0
ЭК,04/2016,GE,48,,20332.34,16100,0
ЭК,05/2016,AM,48,,23058.73,59421,0
ЭК,05/2016,UA,22,,53681.52,82282.42,0
ЭК,05/2016,BY,11,,14120.53,21772.8,0
ЭК,06/2016,KZ,11,,12443.52,19595.52,0
ИМ,06/2016,IN,29,,1698.31,920,0
ЭК,05/2016,UA,28,,121.14,216,0
ИМ,05/2016,BY,83,,500888.96,189927,0
ЭК,05/2016,AB,04,,174912.21,178611.4,0
ИМ,06/2016,BY,04,,65210.06,20936,0
ИМ,05/2016,PL,29,,4022.11,1080,0
ЭК,04/2016,AB,04,,192311.81,204206,0
ИМ,04/2016,DE,29,,2065.11,959.2,0
ИМ,04/2016,BY,83,,111399.02,42206,0
ИМ,05/2016,BY,04,,65207.8,20432,0
ИМ,04/2016,DE,73,,2623.94,1488.22,0
ИМ,06/2016,SK,73,,2148.6,5.58,0
ИМ,04/2016,IT,38,,1823.99,564,0
ЭК,05/2016,UA,38,,900.36,1226.08,0
ИМ,05/2016,CN,44,,430775.46,1078127,0
ЭК,04/2016,DE,44,,3285.68,42181,0
ЭК,05/2016,UA,44,,7616.48,21424.02,0
ЭК,04/2016,UA,44,,2730.13,22280,0
ЭК,06/2016,UA,10,,932.9,1771,0
ИМ,06/2016,PL,34,,3141.26,1960,0
ЭК,06/2016,UA,96,,21.92,1.5,0
ИМ,06/2016,US,34,,77.1,1.25,0
ИМ,05/2016,SK,72,,314661.16,267501,0
ЭК,05/2016,NL,72,,23642.11,24950,0
ЭК,05/2016,AB,72,,5181.17,6267.9,0
ИМ,05/2016,VN,72,,395809.92,457172,0
ИМ,06/2016,IN,68,,27396.39,76834,0
ИМ,05/2016,PL,32,,66968.34,17020.01,0
ИМ,06/2016,US,32,,18357.54,885,0
ЭК,04/2016,GE,23,,14551.55,22e3,0
ЭК,05/2016,BY,76,,16.6,1.11,0
ИМ,04/2016,BY,69,,17947.33,9656.32,0
ИМ,06/2016,CH,69,,940.29,1,0
ИМ,06/2016,CH,74,,3506.15,1.08,0
ИМ,04/2016,CN,69,,6480.26,7200,0
ИМ,04/2016,IT,40,,13.87,0.1,0
ИМ,05/2016,BY,64,,580.01,18.96,0
ИМ,06/2016,MD,20,,52035.8,49e3,0
ИМ,04/2016,MD,20,,70058.19,73500,0
ЭК,06/2016,AZ,15,,21117.6,17620,0
ИМ,06/2016,KR,84,,32596.59,12.07,0
ИМ,04/2016,IN,84,,56262.33,8450,0
ИМ,04/2016,IE,84,,13124.28,151,0
ИМ,05/2016,DE,84,,5693.21,387.84,0
ИМ,04/2016,CN,84,,133393.15,109803.39,0
ИМ,05/2016,CN,39,,91139.95,42498,0
ЭК,04/2016,PL,09,,26345,1e5,0
ИМ,05/2016,DE,39,,11793.35,3947.76,0
ИМ,06/2016,IT,39,,17227.7,5729.8,0
ИМ,04/2016,CN,39,,75468.71,36960.35,0
ИМ,05/2016,IN,39,,10642.34,5146,0
ИМ,06/2016,CN,39,,89404.34,42368.3,0
ЭК,06/2016,BG,33,,133827.29,2700,0
ЭК,06/2016,NL,33,,182340,3420,0
ЭК,06/2016,BY,85,,5757.13,167,0
ИМ,04/2016,CH,85,,6524.54,0.09,0
ЭК,04/2016,BY,65,,688.79,239.36,0
ЭК,06/2016,AM,48,,15245.59,38910,0
ИМ,06/2016,CA,48,,81.7,3,0
ЭК,04/2016,AM,65,,727.57,225.28,0
ИМ,06/2016,US,48,,646.3,4.55,0
ЭК,06/2016,AB,48,,101781.41,160180,0
ЭК,05/2016,GE,19,,3240.57,1650,0
ЭК,06/2016,AB,21,,905.8,551,0
ЭК,05/2016,MD,21,,5106.04,5271,0
ЭК,04/2016,UA,28,,78.34,188.55,0
ИМ,06/2016,UA,90,,450.2,6.7,0
ИМ,05/2016,UZ,12,,24216.48,18072,0
ИМ,04/2016,US,90,,224.49,1.5,0
ИМ,04/2016,CN,90,,8960.31,1782,0
ИМ,04/2016,UA,73,,898.06,498.25,0
ИМ,04/2016,AT,73,,106911.63,52438,0
ИМ,05/2016,DE,35,,70893.49,21302.85,0
ИМ,06/2016,DE,35,,100221.4,41328.52,0
ИМ,05/2016,DE,38,,3926.06,1225,0
ЭК,06/2016,IL,38,,290060.85,627370,0
ИМ,04/2016,CN,95,,83690.04,13737.25,0
ИМ,04/2016,DE,35,,164507.52,66002.89,0
ИМ,05/2016,CN,95,,64131.66,10483.05,0
ЭК,06/2016,AB,38,,9550.49,23312.17,0
ЭК,04/2016,BY,38,,783.13,59.94,0
ЭК,04/2016,GE,44,,8100,1950,0
ЭК,06/2016,CN,44,,56481.51,261122.87,0
ЭК,04/2016,IL,38,,310695.8,708980,0
ИМ,04/2016,CN,44,,63322.17,158020,0
ИМ,04/2016,DE,34,,2779.23,482.6,0
ИМ,06/2016,FR,72,,117047.83,112080,0
ЭК,06/2016,AB,72,,19707.74,20119.3,0
ЭК,04/2016,NL,72,,32647.7,4e4,0
ИМ,04/2016,IN,68,,49164.81,79028,0
ИМ,04/2016,DE,68,,15543.16,16843.22,0
ИМ,06/2016,DE,68,,28479.89,34333,0
ИМ,04/2016,ES,68,,29446.46,24435,0
ИМ,06/2016,CN,49,,186.83,17.75,0
ИМ,05/2016,DE,74,,3554.22,11.12,0
ЭК,06/2016,BY,74,,191.3,3.6,0
ИМ,06/2016,BY,69,,68231.89,39772.64,0
ИМ,05/2016,UA,94,,17560.79,8913.25,0
ИМ,06/2016,UA,94,,23543.63,12967.1,0
ИМ,04/2016,CN,87,,220,103,0
ЭК,04/2016,AB,25,,6396.47,66e3,0
ЭК,06/2016,GE,20,,10851.48,28900.8,0
ИМ,04/2016,CL,20,,34800,23984,0
ЭК,05/2016,IL,20,,6144,3717.12,0
ЭК,04/2015,VN,15,,25110,25677,0
ЭК,05/2015,AB,15,,14432.51,13689.7,0
ЭК,06/2015,UZ,15,,678308,627581.2,0
ЭК,06/2015,DE,15,,19653.83,19160.63,0
ЭК,04/2015,BY,84,,2089.7,165.84,0
ЭК,05/2015,BY,84,,43557,13100,0
ЭК,04/2015,MD,84,,26964.03,10419,0
ИМ,06/2015,US,84,,3290.42,93,0
ИМ,06/2015,HU,39,,863.44,0.7,0
ИМ,06/2015,CN,39,,59.39,3.5,0
ЭК,04/2015,BY,39,,1081.11,230.44,0
ЭК,05/2015,FR,33,,199476.74,2760,0
ИМ,05/2015,SE,59,,18715.87,303,0
ИМ,06/2015,SE,59,,23879.12,392.5,0
ЭК,06/2015,BY,65,,3186.8,1108.8,0
ИМ,04/2015,TR,19,,661.34,328.1,0
ЭК,05/2015,AB,21,,2142.95,1259,0
ЭК,05/2015,AM,22,,14678.44,20718.56,0
ЭК,04/2015,AB,28,,500.94,766.7,0
ИМ,05/2015,SG,29,,2700,1e3,0
ЭК,05/2015,KZ,04,,2392.4,416.43,0
ЭК,05/2015,BY,73,,258.3,0.7,0
ИМ,06/2015,TR,73,,17451.1,2075.63,0
ИМ,05/2015,TR,73,,2108.57,916.56,0
ИМ,06/2015,IN,73,,5.37,0.2,0
ИМ,04/2015,TR,35,,6940.98,1667.02,0
ЭК,06/2015,IL,38,,29287.6,86140,0
ЭК,04/2015,NL,38,,84569.77,171960,0
ИМ,06/2015,PL,34,,3842.63,1960,0
ИМ,05/2015,NL,72,,212326.74,220994,0
ИМ,05/2015,SK,72,,559155.59,540069,0
ИМ,04/2015,SK,72,,468690.73,476357,0
ИМ,04/2015,NL,72,,177623.63,190276,0
ИМ,04/2015,CN,68,,2284.63,692.2,0
ИМ,04/2015,DE,68,,50349.82,74157,0
ИМ,04/2015,IN,32,,1245.6,897,0
ИМ,04/2015,IN,49,,917.5,40.6,0
ИМ,04/2015,TR,49,,128.55,80,0
ИМ,06/2015,IT,76,,1214.3,119.04,0
ИМ,04/2015,TR,69,,45772.65,19307.96,0
ИМ,06/2015,TR,74,,14690.63,985,0
ИМ,05/2015,CN,69,,280054.54,908465,0
ИМ,06/2015,UA,94,,36600.84,10848.5,0
ИМ,05/2015,UA,94,,32292.4,14024.52,0
ИМ,05/2015,TR,40,,3642,8e3,0
ИМ,06/2015,AR,08,,42750,22500,0
ИМ,04/2015,GR,20,,8019.84,1260,0
ЭК,05/2015,BY,15,,13748.14,15e3,0
ЭК,04/2015,UA,15,,21936.88,19125.9,0
ЭК,06/2015,GE,15,,200360.34,198539.34,0
ИМ,06/2015,CN,84,,142881,33060,0
ИМ,06/2015,BY,84,,72479,59851.95,0
ИМ,04/2015,UA,84,,24790.65,14470,0
ИМ,04/2015,DE,84,,1216704.01,26373,0
ИМ,06/2015,UA,84,,31665.35,19948,0
ЭК,04/2015,BG,33,,57051.79,720,0
ИМ,05/2015,BY,33,,18130.57,1429.2,0
ЭК,05/2015,BG,33,,174211.69,1620,0
ИМ,05/2015,TR,82,,10757.54,810,0
ИМ,05/2015,TR,21,,800.3,558,0
ИМ,04/2015,TR,21,,8450.64,4908.05,0
ЭК,05/2015,AB,22,,3415.66,3211.2,0
ИМ,05/2015,BR,11,,594.83,5,0
ЭК,06/2015,AB,28,,984.75,1680.54,0
ЭК,05/2015,BY,04,,3707.3,316,0
ИМ,05/2015,UA,83,,258985,98256,0
ЭК,05/2015,KZ,73,,275.38,86.74,0
ИМ,06/2015,CH,73,,3760.86,0.4,0
ИМ,06/2015,IT,73,,10128.05,2638.06,0
ЭК,05/2015,IL,38,,85016,212540,0
ЭК,06/2015,AM,38,,1652.74,1755,0
ИМ,04/2015,TR,38,,1800,576,0
ЭК,04/2015,UZ,10,,26307.69,43e3,0
ИМ,06/2015,CN,96,,10667.28,1242.6,0
ЭК,06/2015,NL,72,,36772.08,4e4,0
ИМ,05/2015,TR,70,,24526.29,11289.12,0
ИМ,06/2015,CN,70,,183.13,5.8,0
ИМ,05/2015,DE,68,,27318.35,36720,0
ИМ,05/2015,UZ,68,,3703.57,20520.81,0
ЭК,04/2015,LV,68,,2385.46,5275,0
ИМ,05/2015,DE,32,,110327.39,31694.28,0
ИМ,06/2015,IN,32,,443.52,30,0
ИМ,05/2015,CZ,40,,3735.01,27.8,0
ИМ,04/2015,TR,08,,119e3,6e4,0
ЭК,05/2015,AB,40,,871.5,17.3,0
ЭК,04/2015,KZ,40,,271,30,0
ИМ,04/2015,IN,25,,2220,6e3,0
ИМ,06/2015,TR,17,,103143.85,57812,0
ИМ,04/2015,TR,87,,493.1,90,0
ИМ,04/2015,GR,15,,9464.12,3207.36,0
ЭК,05/2015,UA,15,,22591.75,21531.13,0
ЭК,06/2015,AM,15,,62713.99,54985,0
ИМ,06/2015,DE,84,,109735.88,6442.25,0
ЭК,05/2015,KZ,84,,14142,5240,0
ИМ,04/2015,IT,84,,117265.83,4052,0
ИМ,05/2015,DE,84,,82287.31,900.45,0
ИМ,04/2015,CN,39,,17346.83,7730.04,0
ИМ,06/2015,TR,39,,82350.9,35854.48,0
ЭК,06/2015,BY,39,,7887.43,1433.27,0
ИМ,04/2015,IN,39,,14033.17,6635,0
ЭК,05/2015,KZ,85,,11625.72,393,0
ЭК,05/2015,BY,85,,1230.26,82,0
ЭК,05/2015,AB,48,,79339.2,103340,0
ЭК,06/2015,AM,28,,1244.4,1614.4,0
ЭК,06/2015,BY,04,,3786.01,366.5,0
ИМ,04/2015,IN,29,,13443.91,7130,0
ЭК,04/2015,KZ,04,,2709.16,471.65,0
ЭК,06/2015,AB,29,,212.96,247.14,0
ИМ,06/2015,BY,83,,58319.32,21103,0
ЭК,06/2015,DE,04,,17061.83,2755.8,0
ИМ,06/2015,DE,38,,8790.69,2467,0
ЭК,04/2015,BY,10,,24872,36e3,0
ИМ,04/2015,TR,34,,5934,2196,0
ИМ,04/2015,VN,72,,109331.16,94251,0
ИМ,05/2015,VN,72,,107477.48,92653,0
ИМ,06/2015,DE,68,,14576.7,18577.5,0
ИМ,04/2015,TR,18,,12448.55,3989.55,0
ИМ,06/2015,ES,32,,51268.38,16e3,0
ИМ,04/2015,CN,69,,66627.17,208320,0
ИМ,05/2015,ID,94,,25035,4830,0
ИМ,06/2015,BY,94,,8468.58,1248,0
ИМ,06/2015,TW,94,,1864.47,385.92,0
ЭК,04/2015,IL,20,,6336,3194.4,0
ЭК,04/2015,UA,20,,7870.54,18144,0
ЭК,06/2015,UA,20,,25062.27,51531.9,0
ИМ,05/2015,TR,87,,31921.25,5363,0
ИМ,05/2015,TR,57,М2,10273.59,2300,1e3
ЭК,04/2015,AB,15,,21682.55,21503.66,0
ЭК,06/2015,TM,15,,213658.14,189956.42,0
ЭК,04/2015,UZ,15,,653682.14,633159.56,0
ЭК,04/2015,BY,15,,65818.65,83960,0
ЭК,05/2015,TM,15,,66057.62,58716.52,0
ИМ,06/2015,TR,84,,3257.67,846.87,0
ИМ,06/2015,IE,84,,20208.99,262,0
ЭК,05/2015,CA,09,,18400,48e3,0
ИМ,05/2015,IN,39,,7278.82,3340,0
ИМ,05/2015,UA,39,,28755.53,12138.63,0
ИМ,06/2015,BY,33,,8010.25,666,0
ЭК,04/2015,CN,33,,124804,4654,0
ЭК,04/2015,BY,85,,8800.41,662,0
ИМ,05/2015,TR,85,,1137.79,715,0
ИМ,06/2015,IT,82,,1180.13,153.6,0
ИМ,06/2015,TR,63,,3871.21,152.9,0
ИМ,04/2015,UA,63,,2559.74,169.8,0
ЭК,04/2015,AB,48,,67842.39,95560,0
ИМ,06/2015,TR,21,,2486.06,1299.25,0
ИМ,05/2015,IN,29,,6052.43,3220,0
ЭК,05/2015,AB,04,,202010.61,169094,0
ЭК,04/2015,DE,04,,19721.65,2965.35,0
ИМ,04/2015,UA,83,,145516.55,57992.4,0
ИМ,05/2015,BY,04,,68312.76,20604.8,0
ЭК,05/2015,DE,04,,19114.1,2746.56,0
ИМ,04/2015,DE,12,,149615.54,18e3,0
ЭК,04/2015,BY,90,,967.87,363.01,0
ИМ,05/2015,GR,73,,16050.84,9696,0
ИМ,04/2015,JP,73,,223512.02,51840,0
ИМ,04/2015,DE,73,,138.27,35,0
ЭК,05/2015,NL,38,,97071.18,187340,0
ИМ,06/2015,TR,96,,11871.07,2225.24,0
ЭК,06/2015,AB,34,,4235.76,7667.08,0
ИМ,06/2015,TR,34,,23739.36,5459.04,0
ИМ,04/2015,IT,68,,12148.87,1700,0
ИМ,06/2015,IN,68,,12.96,0.7,0
ЭК,06/2015,TJ,68,,2047.37,3522,0
ИМ,05/2015,TR,18,,7039.87,2257.5,0
ИМ,06/2015,CN,68,,13471.69,22496.38,0
ИМ,05/2015,IN,32,,6116,5200,0
ИМ,06/2015,TR,32,,21347.64,9046.32,0
ИМ,06/2015,TR,49,,22645.68,487,0
ИМ,05/2015,TR,25,,160452.03,1239250,0
ЭК,06/2015,TM,20,,20600,15346,0
ИМ,05/2015,DE,27,,2965.52,1026.9,0
ЭК,04/2015,IL,15,,6075,6419.25,0
ЭК,04/2015,CN,15,,100680,100620,0
ЭК,06/2015,UA,15,,78763.91,79502.9,0
ЭК,06/2015,BY,15,,61470.26,72070,0
ЭК,04/2015,CA,09,,18282,48e3,0
ИМ,05/2015,TR,39,,30581.11,6010.97,0
ЭК,05/2015,AM,39,,7906,10254.8,0
ИМ,05/2015,DE,39,,16327.13,4634.72,0
ИМ,06/2015,CH,39,,3990.33,2.33,0
ИМ,04/2015,UA,39,,116078.52,63038.01,0
ЭК,05/2015,NL,33,,24300,30,0
ИМ,05/2015,CH,59,,17849.66,197.4,0
ЭК,06/2015,KZ,85,,9823.45,362,0
ИМ,05/2015,TR,19,,642.18,303,0
ЭК,05/2015,GE,48,,25074.33,17070,0
ИМ,04/2015,IN,48,,91.48,24.3,0
ЭК,06/2015,UA,22,,4658.68,20035.2,0
ЭК,04/2015,AB,21,,2420.7,1494,0
ЭК,06/2015,AM,22,,26557.12,44182.42,0
ЭК,04/2015,UA,22,,6652.86,8553.6,0
ИМ,06/2015,ES,22,,410032.85,833352,0
ЭК,06/2015,KZ,04,,2562.67,492.67,0
ИМ,05/2015,DE,29,,5439.78,761.98,0
ЭК,06/2015,AB,04,,310838.16,289265,0
ИМ,06/2015,BY,04,,183198.74,6e4,0
ЭК,04/2015,UA,83,,141143.83,71680,0
ИМ,05/2015,FI,90,,91951.41,1241.5,0
ИМ,04/2015,UA,73,,132432.36,67197.2,0
ИМ,06/2015,CN,73,,21816.63,2875.67,0
ЭК,05/2015,AB,73,,6782.25,778.01,0
ИМ,05/2015,DE,38,,7135.66,2899.8,0
ЭК,04/2015,CN,44,,81929.49,192679,0
ЭК,04/2015,TR,44,,11159.4,55745,0
ЭК,04/2015,FR,44,,56370.45,22030,0
ЭК,06/2015,GE,44,,11757.15,5049.84,0
ЭК,05/2015,LT,44,,1586.33,20600,0
ИМ,04/2015,IT,96,,689.38,31.5,0
ЭК,06/2015,AM,34,,9016.35,12585.27,0
ИМ,06/2015,TR,70,,8229.43,1878.54,0
ИМ,06/2015,RO,70,,1275.67,90.7,0
ИМ,05/2015,FR,32,,107750.7,34600,0
ЭК,04/2015,AB,32,,170.96,181.05,0
ИМ,06/2015,DE,32,,105134.43,32511.44,0
ИМ,04/2015,UA,94,,19070.44,9218.16,0
ИМ,06/2015,TR,94,,67322.83,15171.39,0
ИМ,06/2015,PL,40,,70.1,0.2,0
ИМ,04/2015,IT,40,,1935.42,11,0
ИМ,06/2015,UA,40,,11001.35,9671,0
ИМ,05/2015,ES,20,,96215.52,70920,0
ИМ,05/2015,BY,84,,27334.81,20189,0
ИМ,05/2015,TR,15,,510.62,252,0
ИМ,05/2015,IT,84,,398.6,248.5,0
ИМ,06/2015,ES,84,,20307.01,760,0
ИМ,06/2015,IT,39,,38221.8,6299.94,0
ИМ,06/2015,DE,39,,12513.88,3992.59,0
ИМ,06/2015,UA,39,,55671.29,18553.04,0
ИМ,05/2015,DE,59,,13972.36,194.58,0
ИМ,06/2015,IT,85,,16627.23,1802,0
ИМ,04/2015,TR,85,,655.37,28.2,0
ЭК,04/2015,BY,65,,3141.58,1214.4,0
ИМ,06/2015,CN,63,,487.63,26.9,0
ЭК,06/2015,AM,48,,25695.67,59713,0
ЭК,06/2015,AB,48,,98794.44,135990,0
ИМ,05/2015,ES,22,,556259.27,1082880,0
ЭК,04/2015,AM,22,,28834.49,41277.79,0
ЭК,04/2015,FI,04,,4693.35,531.5,0
ИМ,06/2015,UA,83,,242942.81,90032.4,0
ИМ,04/2015,FI,90,,19493.86,178.5,0
ЭК,05/2015,KZ,90,,11241.97,1647.78,0
ЭК,05/2015,AM,73,,934.33,1936,0
ИМ,06/2015,UA,73,,27548.28,10978.72,0
ИМ,06/2015,SK,73,,29073.15,69,0
ИМ,04/2015,SK,73,,2495.13,3.16,0
ИМ,05/2015,DE,35,,95320.87,35633.4,0
ЭК,04/2015,IL,38,,175117.6,427e3,0
ЭК,05/2015,AB,38,,1488.92,3270,0
ИМ,04/2015,DE,38,,1479,654,0
ЭК,06/2015,AB,38,,13430.62,30186.61,0
ЭК,05/2015,CN,44,,69650.08,231826,0
ЭК,05/2015,AZ,44,,13030.59,20893.85,0
ИМ,05/2015,CN,44,,316494.12,792090,0
ИМ,06/2015,IT,44,,572.65,99.1,0
ЭК,05/2015,UZ,10,,41856.82,67700,0
ИМ,06/2015,TR,44,,369.66,28,0
ИМ,05/2015,TR,96,,9447.56,2107.61,0
ИМ,05/2015,PL,34,,3855.66,1960,0
ЭК,05/2015,AB,34,,123.06,300,0
ИМ,06/2015,SK,72,,42179.72,39873,0
ИМ,04/2015,GB,72,,406623.63,393759,0
ИМ,06/2015,SK,70,,202.83,19.2,0
ИМ,06/2015,TR,55,,2019.02,41,0
ИМ,05/2015,TR,56,,480.13,150,0
ИМ,06/2015,AR,23,,1267532.9,2408900,0
ИМ,06/2015,CN,69,,664656.06,2078566.75,0
ИМ,05/2015,TR,94,,58131.86,8893,0
ИМ,06/2015,TR,25,,147565.74,2139200,0
ИМ,05/2015,TR,17,,83952.25,53378.95,0
ИМ,04/2015,BY,64,,16817.51,533.71,0
ЭК,04/2015,US,15,,23490,25677,0
ЭК,06/2015,AM,84,,3499,1020,0
ИМ,04/2015,BY,84,,48624.9,24830.6,0
ИМ,05/2015,TR,84,,70487.01,35225,0
ЭК,04/2015,UA,84,,41966.12,6800,0
ЭК,05/2015,AB,84,,11913.72,275.1,0
ЭК,06/2015,NL,09,,22550,20500,0
ЭК,06/2015,TR,09,,49497.52,68500,0
ИМ,04/2015,TR,39,,1254.95,304.32,0
ИМ,06/2015,PL,39,,36049.84,17000.6,0
ИМ,05/2015,PL,39,,35983.55,17e3,0
ИМ,06/2015,BR,39,,130,11.7,0
ЭК,06/2015,BY,85,,3040.81,140,0
ИМ,06/2015,TR,85,,677.96,20.6,0
ЭК,05/2015,KZ,65,,4972.2,1760,0
ИМ,05/2015,TR,63,,250.09,31.07,0
ИМ,06/2015,TR,19,,50.39,25.1,0
ЭК,04/2015,GE,48,,11230.32,13015,0
ЭК,06/2015,AB,21,,2340.36,1467,0
ИМ,05/2015,TR,66,,5283.27,540,0
ЭК,04/2015,AB,04,,206756.64,186748,0
ЭК,05/2015,BY,12,,6263.33,21440,0
ИМ,06/2015,TR,83,,9333.29,570.38,0
ЭК,05/2015,UA,83,,73885.54,35750,0
ЭК,06/2015,UA,83,,73826.85,35730,0
ИМ,06/2015,CN,83,,9771.68,1887.15,0
ЭК,06/2015,BY,90,,4126.2,1339.92,0
ИМ,06/2015,ES,73,,2471.99,180,0
ИМ,06/2015,DE,35,,122550.1,62058.78,0
ИМ,05/2015,UA,73,,277321.97,134788.74,0
ИМ,04/2015,DE,35,,129936.05,56504.03,0
ЭК,04/2015,AB,38,,4773.54,8086.9,0
ЭК,04/2015,AZ,44,,23930.04,58573,0
ЭК,06/2015,CN,44,,82139.13,428091,0
ИМ,06/2015,SE,96,,465.15,20,0
ИМ,06/2015,IT,96,,1878.12,163.48,0
ИМ,06/2015,NL,72,,257022.88,263235,0
ИМ,06/2015,FR,70,,73769.07,20624.05,0
ИМ,06/2015,IT,70,,9274.35,1107.2,0
ЭК,06/2015,AB,32,,214.46,240.84,0
ИМ,04/2015,DE,32,,75928.37,21858.8,0
ИМ,06/2015,IT,32,,73507.44,19320,0
ИМ,04/2015,AR,23,,304297.2,560400,0
