NAPR,PERIOD,STRANA,TNVED,EDIZM,STOIM,NETTO,KOL
ИМ,2018,BY,6403993600,ПАР,1931,52,83
ЭК,2018,GE,2815120000,КГ NAOH,1756,3080,308
ИМ,2018,CH,4016930005,,81,0,0
ИМ,2018,CN,4010350000,,1319,103,0
ЭК,2018,KZ,3808942000,,915,1181,0
ИМ,2018,CN,8208300000,,458,125,0
ИМ,2018,PL,3924900009,,27589,6511,0
ЭК,2018,RS,0602202000,ШТ,90235,20582,60000
ЭК,2018,KZ,2106909809,,27,0,0
ИМ,2018,CN,8708939009,,20752,7844,0
ИМ,2018,GB,8487905100,,631,0,0
ЭК,2018,UA,2009611007,,15814,48287,0
ЭК,2018,AM,1005900000,,79676,122472,0
ЭК,2018,BY,8543709000,ШТ,247,2,1
ЭК,2018,KZ,9025804000,ШТ,240,1,6
ЭК,2018,KZ,8517620003,ШТ,1343,1,8
ИМ,2018,DE,8531204000,ШТ,999,0,1
ЭК,2018,KZ,9026202000,ШТ,831,6,1
ИМ,2018,CN,7013499900,ШТ,442,254,1020
ИМ,2018,CN,7318290009,,557,492,0
ИМ,2018,CN,7315900000,,508,29,0
ИМ,2018,IN,5701101000,М2,1835,17,6
ЭК,2018,KZ,7418200000,,1766,8,0
ИМ,2018,BY,6402999100,ПАР,202,2,12
ИМ,2018,KR,8477908000,,6871,54,0
ИМ,2018,ID,8215991000,,5033,93,0
ИМ,2018,CN,7415210000,,74,3,0
ИМ,2018,IT,4417000000,,704,218,0
ЭК,2018,UA,3402190000,,1603,414,0
ИМ,2018,DE,3208101000,,11644,3899,0
ЭК,2018,BY,3304990000,,164,6,0
ЭК,2018,BY,8542329000,ШТ,4,0,1
ЭК,2018,BY,8536900100,,23,0,0
ИМ,2018,CN,8712003000,ШТ,91680,38138,3400
ЭК,2018,GE,2009899900,,2039,6660,0
ЭК,2018,BY,1211200000,,6,0,0
ЭК,2018,GE,1905311900,,24010,11831,0
ЭК,2018,KZ,8302600009,,2567,283,0
ИМ,2018,CN,8708923509,,773,243,0
ЭК,2018,UA,2504100000,,495,1000,0
ИМ,2018,PL,3919108000,,1156,67,0
ИМ,2018,PL,8501510001,ШТ,268,3,1
ИМ,2018,CN,8479908000,,2312,150,0
ИМ,2018,GB,7318169900,,262,0,0
ЭК,2018,GE,2009120008,,2699,8917,0
ЭК,2018,CN,1512199002,,408775,437241,0
ИМ,2018,BY,6401990000,ПАР,177,50,20
ЭК,2018,BY,6115940000,ПАР,57,1,60
ИМ,2018,CN,8412218008,ШТ,14432,3971,320
ИМ,2018,CN,4421910000,,240,203,0
ИМ,2018,DE,1210201000,,276191,15155,0
ИМ,2018,CN,9030339900,ШТ,647,139,2546
ИМ,2018,CN,7604210000,,918,218,0
ЭК,2018,UA,8483402900,ШТ,98764,20725,4
ИМ,2018,DE,8544499108,,153,0,0
ЭК,2018,GE,2009909800,,4169,13587,0
ИМ,2018,CN,7616991009,,2937,31,0
ЭК,2018,KZ,3304990000,,19,0,0
ИМ,2018,IN,8204110000,,1553,241,0
ИМ,2018,CN,8203400000,,1483,171,0
ИМ,2018,CN,8205909000,,336,78,0
ИМ,2018,DE,3403199000,,7835,2207,0
ЭК,2018,BY,3210009009,,939,180,0
ЭК,2018,GE,2103200000,,3892,6797,0
ИМ,2018,DE,3209100009,,1616,331,0
ИМ,2018,CN,9609909000,,15,0,0
ЭК,2018,UA,3824400000,,1220,4000,0
ИМ,2018,IN,3206497000,,105,50,0
ЭК,2018,KZ,8536901000,,5,0,0
ЭК,2018,KZ,8203200009,,233,2,0
ИМ,2018,CN,8471500000,ШТ,1657,8,1
ИМ,2018,FI,8544429007,,185,0,0
ИМ,2018,CN,8516605000,ШТ,5727,2159,1326
ЭК,2018,GT,8466209100,,979,12,0
ИМ,2018,SE,8441300000,ШТ,2586353,71599,1
ЭК,2018,BY,8471607000,ШТ,21,0,1
ИМ,2018,GB,8483109500,ШТ,149,0,1
ИМ,2018,CZ,7013499900,ШТ,16499,3308,1617
ИМ,2018,PT,6805200000,,955,15,0
ИМ,2018,IT,7013289000,ШТ,11059,953,1042
ИМ,2018,CN,7616100000,,90,6,0
ИМ,2018,CN,8414808000,ШТ,1955,231,30
ЭК,2018,BY,3823120000,,4,0,0
ИМ,2018,CN,9603409000,ШТ,31953,7165,131000
ЭК,2018,AM,2103200000,,612,1080,0
ИМ,2018,BY,2009897903,,6748,1300,0
ЭК,2018,LV,0910999900,,1535,200,0
ЭК,2018,KG,3305100000,,4,9,0
ЭК,2018,BY,6204120000,ШТ,77,8,32
ЭК,2018,KZ,8708309909,,84,6,0
ЭК,2018,KZ,8708701000,,130,30,0
ЭК,2018,AM,4418998000,,9383,23600,0
ИМ,2018,SK,3926909709,,2088,2,0
ИМ,2018,GB,7320208108,,13,0,0
ИМ,2018,CN,7312109809,,832,296,0
ИМ,2018,GB,8483608000,ШТ,4063,3,3
ИМ,2018,CH,8534009000,,3303,0,0
ИМ,2018,CN,8201300000,,1160,538,0
ИМ,2018,CN,9503003500,,4596,749,0
ЭК,2018,KZ,4418208000,,7295,2935,0
ИМ,2018,FI,7017900000,,1556,11,0
ЭК,2018,LV,4910000000,,22,15,0
ИМ,2018,DE,3926909709,,2455,18,0
ИМ,2018,IT,8421392009,ШТ,59,0,1
ИМ,2018,US,3906909007,,309,191,0
ЭК,2018,DE,3926400000,,23,5,0
ИМ,2015,UA,3924100000,,10211,2956,0
ИМ,2015,BY,3303009000,,132318,12771,0
ИМ,2015,CN,3920491009,,67427,33989,0
ИМ,2015,TR,1901200000,,1406,681,0
ИМ,2015,ES,2204298101,Л,581058,1533250,1544715
ЭК,2015,PL,8477809900,ШТ,58586,27831,1
ИМ,2015,TR,7323939000,,19543,1978,0
ИМ,2015,GB,4016930005,,15906,12,0
ИМ,2015,DE,2710198400,,1877,537,0
ИМ,2015,TR,8418509009,ШТ,16579,3407,55
ИМ,2015,TR,7326909808,,5586,2548,0
ЭК,2015,AB,0403109300,,1394,834,0
ЭК,2015,KZ,0406108000,,173676,30933,0
ЭК,2015,AZ,4409299100,М2,59270,121622,11938
ИМ,2015,BY,9401690000,ШТ,19016,2840,710
ЭК,2015,KZ,8501523000,ШТ,45607,4826,8
ЭК,2015,CA,0909220000,,63844,168000,0
ЭК,2015,KZ,1517901000,,1542,727,0
ЭК,2015,UA,2009411001,,2558,5270,0
ИМ,2015,PL,3903909000,,207499,100000,0
ИМ,2015,BY,6403911800,ПАР,38047,1104,1606
ЭК,2015,AB,3808942000,,47572,123708,0
ЭК,2015,AB,2106909804,,18808,12771,0
ЭК,2015,DE,2103909009,,1410,2992,0
ИМ,2015,DE,7326909309,,1625,2,0
ИМ,2015,IT,8514108000,ШТ,15973,1202,1
ИМ,2015,TR,1805000000,,395,126,0
ЭК,2015,AB,3402209000,,19827,35135,0
ИМ,2015,CL,0806209000,,102000,61000,0
ЭК,2015,TJ,6806209000,,2047,3522,0
ИМ,2015,TR,9403700008,,9494,2476,0
ИМ,2015,TR,7326909309,,735,80,0
ИМ,2015,TR,3924100000,,47523,13161,0
ИМ,2015,CN,8521900009,ШТ,331,6,4
ИМ,2015,CN,8541401000,ШТ,17350,822,16500
ИМ,2015,TR,6307103000,,836,105,0
ЭК,2015,AB,0403109900,,4784,2642,0
ИМ,2015,FI,6805300009,,2294,81,0
ИМ,2015,TR,8205598099,,36,27,0
ИМ,2015,BY,6403993600,ПАР,10777,321,477
ИМ,2015,CN,6803000000,,2285,692,0
ИМ,2015,SK,2519903000,,26026,31000,0
ИМ,2015,IT,7326909808,,12675,17,0
ИМ,2015,CZ,8483109500,ШТ,4094,42,1
ИМ,2015,CN,9603909100,ШТ,21691,2649,5044
ЭК,2015,BY,8542327500,ШТ,82,5,300
ЭК,2015,UA,2009719909,,14579,39766,0
ИМ,2015,TR,3403990000,,3556,1266,0
ЭК,2015,KG,1512199002,,1436292,1351325,0
ИМ,2015,IT,7323999100,,13616,3788,0
ИМ,2015,CN,4411139000,М2,2050614,5136369,762615
ЭК,2015,KZ,0406908700,,2600,325,0
ИМ,2015,TR,7013420000,ШТ,18769,7868,6208
ИМ,2015,JP,7304240005,,524890,91348,0
ЭК,2015,BY,8433900000,,2090,166,0
ИМ,2015,DE,8413708900,ШТ,3065,112,1
ИМ,2015,CN,9405409109,,34015,6156,0
ИМ,2015,CN,9405911000,,763,170,0
ИМ,2015,TR,8438809900,ШТ,605,46,1
ЭК,2015,AB,0403109100,,10322,7151,0
ЭК,2015,FR,3301299100,,20880,435,0
ИМ,2015,UA,8201900009,,182,75,0
ИМ,2015,BY,7326205000,,3,1,0
ИМ,2015,TR,9405104003,,41,3,0
ЭК,2015,UA,4401310000,,6966,80000,0
ИМ,2015,BY,7013221000,ШТ,1481,172,159
ИМ,2015,UA,8215991000,,1961,400,0
ЭК,2015,BY,8483409000,ШТ,16071,2500,1
ИМ,2015,TR,7412200000,,14691,985,0
ИМ,2015,CH,3926909709,,3170,0,0
ИМ,2015,CH,3921909000,,821,2,0
ИМ,2015,BY,0405203000,,67082,20302,0
ИМ,2015,IN,4810921000,,120,12,0
ИМ,2015,CA,7307291008,,86552,139,0
ЭК,2015,DE,3301294100,,480484,8460,0
ЭК,2015,UZ,1512119101,,4050,4280,0
ИМ,2015,US,2507002000,,1766,1995,0
ИМ,2015,DE,4016930005,,758,1,0
ИМ,2015,CZ,9405500000,,139,24,0
ИМ,2015,IT,6804229000,,12149,1700,0
ИМ,2015,IT,8414805900,ШТ,239965,8491,1
ИМ,2015,GB,8484200000,ШТ,888,1,20
ИМ,2015,DE,8438400000,ШТ,1216704,26373,1
ИМ,2015,TR,5512191000,М2,2019,41,201
ИМ,2015,TR,8419818000,ШТ,7810,711,41
ИМ,2015,BY,7013331100,ШТ,487,71,83
ЭК,2015,BY,6506101000,ШТ,6328,2323,6600
ИМ,2015,IT,9603909100,ШТ,6307,817,1212
ИМ,2015,BR,4819400000,,225,0,0
ИМ,2015,DE,4016100009,,110,1,0
ИМ,2015,LU,4016930005,,9,0,0
ИМ,2015,CN,7013499900,ШТ,344,28,60
ЭК,2015,BY,8546901000,,794,20,0
ИМ,2015,GB,8481900000,,12747,12,0
ИМ,2015,DE,7320909008,,50,0,0
ИМ,2015,DE,8479899708,ШТ,2646,36,1
ИМ,2015,CN,3925908001,,8000,2638,0
ЭК,2015,TM,1006309400,,87190,135400,0
ИМ,2015,TR,5703308809,М2,10274,2300,1000
ИМ,2015,DE,4812000000,,67,0,0
ИМ,2016,VN,7210122000,,1147776,1323199,0
ИМ,2016,IN,8205598099,,816,143,0
ЭК,2016,AB,8302419000,,3447,3447,0
ЭК,2016,UA,3402202000,,5635,13488,0
ЭК,2016,PL,0909220000,,64892,260000,0
ЭК,2016,BY,2009419900,,1034,1586,0
ИМ,2016,CN,9610000000,,860,341,0
ИМ,2016,TR,8301409000,,10,0,0
ЭК,2016,BY,8481801900,,390,27,0
ИМ,2016,CN,8204110000,,9537,1300,0
ЭК,2016,BY,1104239900,,114182,183254,0
ЭК,2016,LT,4407919000,М3,66406,125411,136
ИМ,2016,CN,8202100000,,5093,700,0
ЭК,2016,KZ,8531103000,ШТ,77899,2155,4135
ИМ,2016,TW,8203200009,,3189,152,0
ИМ,2016,DE,3208101000,,487629,159781,0
ЭК,2016,DE,0406108000,,194292,30069,0
ЭК,2016,KZ,8432900000,,1988,637,0
ИМ,2016,CN,4411929000,М2,4576892,11387770,1356787
ЭК,2016,IL,3823199000,,1923398,4553910,0
ИМ,2016,TW,8468200000,ШТ,317,3,30
ЭК,2016,BY,8536501109,,70,1,0
ЭК,2016,UA,1905311900,,17446,8300,0
ИМ,2016,DE,7210122000,,547516,579974,0
ИМ,2016,CN,6907902000,М2,2674411,8748150,430970
ИМ,2016,GB,7326909808,,220,0,0
ЭК,2016,AB,7019909900,,3514,1187,0
ИМ,2016,CN,4411139000,М2,387118,978186,143224
ЭК,2016,AB,0403905109,,68391,79366,0
ЭК,2016,BY,7608208907,,33,2,0
ИМ,2016,CN,8413200000,ШТ,666,114,43
ЭК,2016,GE,3809101000,,184,216,0
ЭК,2016,GE,2009899900,,7172,19699,0
ЭК,2016,BY,3917239009,,26,4,0
ИМ,2016,CN,8487905100,,111,12,0
ЭК,2016,KZ,9004909000,ШТ,225,66,250
ИМ,2016,CN,8205700000,,4316,982,0
ИМ,2016,CN,3920491009,,274915,135376,0
ЭК,2016,UA,3214101009,,1702,354,0
ЭК,2016,BY,8521900009,ШТ,6029,116,80
ИМ,2016,IT,8421290009,ШТ,386606,3527,2
ИМ,2016,CN,8208900000,,1600,25,0
ИМ,2016,DE,4008219000,,1521,27,0
ИМ,2016,TR,8544499509,,2524,85,0
ЭК,2016,GE,1512199002,,554271,597989,0
ИМ,2016,IT,8479908000,,32862,1830,0
ЭК,2016,BY,2009120008,,970,2592,0
ИМ,2016,CN,8536908500,,119,10,0
ЭК,2016,UA,8309909000,,245368,120590,0
ИМ,2016,DE,6805300009,,15761,921,0
ИМ,2016,TW,9004901000,ШТ,757,25,840
ИМ,2016,CN,8477809100,ШТ,3263,450,1
ИМ,2016,CN,2505100000,,670,111,0
ИМ,2016,CN,9503003500,,20978,3121,0
ИМ,2016,CN,3925908000,,118450,51851,0
ИМ,2016,SK,7326909309,,19565,90,0
ИМ,2016,VN,7210708000,,171455,101261,0
ИМ,2016,BY,7013990000,ШТ,12570,5812,12994
ЭК,2016,AB,3808942000,,48457,129822,0
ИМ,2016,BY,7013221000,ШТ,8739,1030,6486
ИМ,2016,FR,3214101009,,93137,36000,0
ЭК,2016,IR,4418901000,,39774,20520,0
ИМ,2016,US,8505902009,,1230,6,0
ИМ,2016,IT,9603909100,ШТ,6615,899,1650
ЭК,2016,UA,1806901900,,16902,6828,0
ЭК,2016,PL,8477809900,ШТ,52225,29850,1
ИМ,2016,US,7326909309,,15928,27,0
ИМ,2016,CN,9503001001,,12204,2030,0
ИМ,2016,TR,7013339900,ШТ,493,287,840
ИМ,2016,CN,9405209109,,2198,503,0
ИМ,2016,UA,9016001000,ШТ,450,7,1
ИМ,2016,ES,7210708000,,10528,5630,0
ИМ,2016,CN,6201930000,ШТ,22207,979,1125
ИМ,2016,DE,4016930005,,6540,1,0
ИМ,2016,FI,9401300001,ШТ,1230,27,3
ИМ,2016,AM,8477200000,ШТ,7620,11570,7
ИМ,2016,TW,9026808000,ШТ,257,17,4
ИМ,2016,FR,3814001000,,36769,5890,0
ЭК,2016,BG,3301294100,,643147,14618,0
ЭК,2016,GE,1905320500,,5534,3277,0
ИМ,2016,CN,3924900000,,198,28,0
ИМ,2016,CH,3926909709,,1126,0,0
ИМ,2016,CN,8481109908,,202,9,0
ИМ,2016,DK,8418690001,,1251914,94187,0
ЭК,2016,CN,4403919000,М3,180546,1289893,1250
ИМ,2016,US,7320208108,,44,0,0
ИМ,2016,IT,8481309909,,36,2,0
ИМ,2016,CN,8207403000,,3644,487,0
ИМ,2016,CN,7312109809,,249,91,0
ЭК,2016,BY,8438809900,ШТ,6928,200,3
ИМ,2016,UA,3926909709,,12222,2614,0
ИМ,2016,BY,6403919800,ПАР,5740,134,176
ИМ,2016,CN,9107000000,ШТ,18,1,4
ИМ,2016,CN,8504405500,ШТ,982,111,75
ИМ,2016,US,8537109900,,3461,2,0
ИМ,2016,BY,8450900000,,18,10,0
ИМ,2016,CN,7315900000,,1104,216,0
ЭК,2016,IQ,4402900000,,3266,33169,0
ИМ,2016,IT,8481807900,,1097,47,0
ЭК,2016,LT,7204290000,,16400,20000,0
ЭК,2016,UA,2517490000,,16688,662000,0
ИМ,2016,IT,7326909808,,145,24,0
ЭК,2016,BY,3917400009,,3002,264,0
ИМ,2016,AM,0302112000,,2245,276,0
ИМ,2016,CN,7616100000,,2606,682,0
ЭК,2016,UA,2205101000,Л,2593,3181,2112
ИМ,2016,DE,8412310009,ШТ,1924,6,9
ИМ,2016,CN,8214100000,,66,2,0
ИМ,2016,US,6815109009,,2207,0,0
ИМ,2016,CH,7419999000,,9316,2,0
ИМ,2016,CL,2009695101,,34800,23984,0
ЭК,2016,BY,8504318008,ШТ,148,8,31
ИМ,2016,CN,8421210009,ШТ,57,3,25
ИМ,2016,CN,5607909000,,41,6,0
ЭК,2016,UA,2009611002,,3296,10356,0
ИМ,2016,TR,7010903100,ШТ,336,215,180
ЭК,2016,UA,2203000100,Л,8610,19398,18900
ИМ,2016,BY,6401990000,ПАР,482,155,70
ЭК,2016,KG,1905320500,,969,578,0
ЭК,2016,UZ,1512199002,,1712707,1899468,0
ЭК,2016,DE,8537109100,,443,1,0
ИМ,2016,CN,9405403909,,8987,1353,0
ИМ,2016,CN,8203200001,,96,2,0
ИМ,2016,TW,8208900000,,86,3,0
ИМ,2016,DE,3904220000,,75035,32291,0
ИМ,2016,US,3926909707,,303,0,0
ИМ,2016,DE,3911901900,,31341,8375,0
ИМ,2016,DE,8536508000,,227,0,0
ИМ,2016,CN,9503007900,ШТ,1896,242,3264
ИМ,2016,IN,3402130000,,11648,1431,0
ИМ,2016,ES,2009695101,,125705,95470,0
ИМ,2016,TR,4010390000,,110,9,0
ИМ,2016,BY,7325109900,,396,494,0
ИМ,2016,CN,8541401000,ШТ,10335,2288,28600
ИМ,2016,CN,9608400000,ШТ,205,12,294
ИМ,2016,CN,7317002000,,461,132,0
ИМ,2016,IN,8504405500,ШТ,154,1,1
ИМ,2016,CN,8467810000,ШТ,2413,187,28
ИМ,2016,CN,8481100500,,1183,55,0
ИМ,2016,CN,9603500009,ШТ,2613,549,2454
ИМ,2016,US,3215190000,,15277,708,0
ИМ,2016,CN,8515809000,ШТ,2172,253,141
ЭК,2016,AM,3923210000,,3,1,0
ЭК,2016,UA,6805300009,,448,8,0
ЭК,2016,EG,8708503509,ШТ,3276,5934,43
ИМ,2016,AM,8443197000,ШТ,90,180,1
ИМ,2016,TR,7013289000,ШТ,730,289,1260
ЭК,2016,BY,8536490000,,144,1,0
ИМ,2016,BY,7013499100,ШТ,3250,977,1737
ЭК,2016,KZ,8529904900,,56,8,0
ИМ,2016,DE,6808000000,,22,20,0
ИМ,2016,DE,8481309909,,1458,8,0
ЭК,2016,BY,8535400000,,100,6,0
ИМ,2016,CN,8465912000,ШТ,2125,295,18
ИМ,2016,CN,9405205009,,719,183,0
ЭК,2016,KZ,8506501000,ШТ,33,0,10
ИМ,2016,IN,3910000008,,4128,1485,0
ЭК,2016,AB,1517909300,,12439,3194,0
ИМ,2016,IT,7323999100,,633,162,0
ИМ,2016,UA,9403601001,ШТ,2160,1325,53
ЭК,2016,BY,8516108000,ШТ,167,2,1
ИМ,2016,FR,9405500000,,417,99,0
ИМ,2016,US,8477901000,,9374,102,0
ЭК,2016,CN,1512199002,,25380,23873,0
ИМ,2016,DE,8481201009,,3261,7,0
ЭК,2016,LV,6806209000,,1568,5125,0
ИМ,2016,UA,8480710000,,455,1280,0
ИМ,2016,FR,8504509500,ШТ,45,0,3
ЭК,2016,EE,3823193000,,31219,86720,0
ИМ,2016,NL,8483502000,ШТ,2285,4,8
ИМ,2016,AE,7013499900,ШТ,7639,2521,3864
ИМ,2016,CN,9019109001,,8960,1782,0
ЭК,2016,BY,8541401000,ШТ,81,1,1
ЭК,2016,SE,4407959900,М3,2179,1326,2
ИМ,2016,DE,3926909200,,265,0,0
ЭК,2017,CN,1512199002,,1160895,1188488,0
ЭК,2017,BY,2106909809,,51,0,0
ИМ,2017,AZ,0603120000,ШТ,106635,16273,380600
ЭК,2016,BY,9604000000,ШТ,14,0,1
ЭК,2016,DE,4409299100,М2,29905,20348,2033
ЭК,2016,KG,3402209000,,4985,6013,0
ЭК,2016,DE,2008199900,,1,440,0
ИМ,2016,IT,3920108900,,4,0,0
ИМ,2016,IT,8481109909,,173,4,0
ЭК,2017,AB,2836200000,,129,194,0
ЭК,2017,KG,3206497000,,51,54,0
ЭК,2017,AB,3402209000,,19661,29463,0
ИМ,2017,CN,8302300009,,505,238,0
ИМ,2017,IN,8205700000,,169,59,0
ИМ,2017,PL,7607199001,,11088,1902,0
ИМ,2017,CN,8201900009,,332,70,0
ИМ,2017,BY,8412218008,ШТ,138848,41448,1318
ИМ,2017,IT,7419999000,,368,1,0
ИМ,2017,NL,7210122000,,3558093,3241399,0
ЭК,2017,OS,7308909809,,8012,4770,0
ЭК,2017,AB,3921110000,,16791,8332,0
ИМ,2017,CN,6907211000,М2,3406200,11206682,558345
ЭК,2017,AM,6809110000,М2,1890,11417,1551
ИМ,2017,CN,6802230000,,33674,90600,0
ЭК,2017,BY,6103109000,ШТ,189,11,31
ИМ,2017,US,3926909709,,3928,2,0
ИМ,2017,ES,3926909709,,1925,1,0
ЭК,2017,IL,4402900000,,12447,61566,0
ЭК,2017,NL,4407919000,М3,66171,159011,148
ИМ,2017,TR,8432100000,ШТ,22455,4800,3
ИМ,2017,CN,8465911000,ШТ,5370,1800,1
ИМ,2017,IT,8414805900,ШТ,194720,10309,1
ИМ,2017,CN,8201400000,,486,131,0
ИМ,2017,CN,8308200000,,1894,432,0
ИМ,2017,BY,6403919800,ПАР,6287,171,190
ЭК,2017,AM,4805500000,,90883,196343,0
ИМ,2017,UA,8483908100,,386314,211735,0
ИМ,2017,PL,8479820000,ШТ,83850,4183,2
ЭК,2017,BY,8507208008,ШТ,205,92,36
ЭК,2017,UA,2009899600,,1192,5148,0
ИМ,2017,DE,9603409000,ШТ,469,13,100
ЭК,2017,UA,3824999609,,29707,39203,0
ЭК,2017,KZ,9004909000,ШТ,13426,3349,11800
ЭК,2017,KZ,8529103900,,4668,82,0
ЭК,2017,BY,8535290000,,203,4,0
ИМ,2017,CN,8544429007,,431,64,0
ИМ,2017,DE,8501522001,ШТ,1781,49,1
ЭК,2017,KZ,8479899708,ШТ,5359,1312,15
ИМ,2017,CN,8464900000,ШТ,16243,2643,37
ИМ,2017,IT,8544499101,,463,36,0
ИМ,2017,DE,8481201009,,3301,7,0
ЭК,2017,BY,6110113000,ШТ,73,3,10
ИМ,2017,CN,9503009500,ШТ,28585,4734,64668
ИМ,2017,BY,0405101900,,295377,61696,0
ЭК,2017,AB,0403909100,,5021,4721,0
ИМ,2017,CN,9603500009,ШТ,2080,452,1620
ЭК,2017,AB,3809101000,,755,694,0
ИМ,2017,DE,3212900000,,92883,10045,0
ЭК,2017,BY,2202991900,Л,9319,26650,24504
ИМ,2017,AM,2007999702,,34886,38684,0
ЭК,2017,AB,2009419900,,528,1166,0
ИМ,2017,TW,9026208000,ШТ,206,10,17
ИМ,2017,CN,8708929909,,269,85,0
ИМ,2017,PL,9026208000,ШТ,34,1,20
ЭК,2017,KZ,9026204000,ШТ,142,2,1
ЭК,2017,KZ,7413000001,,1663,568,0
ИМ,2017,GB,7320909008,,201,1,0
ЭК,2017,BY,8504318008,ШТ,300,6,110
ЭК,2017,KZ,8536901000,,4884,1017,0
ЭК,2017,BY,8521900009,ШТ,17455,493,315
ЭК,2017,AM,8474909000,,175,200,0
ИМ,2017,DE,8421990008,,1747,17,0
ИМ,2017,CN,8207909900,,1262,304,0
ЭК,2017,AT,8309909000,,101798,55146,0
ИМ,2017,KZ,2501009190,,18442,183000,0
ЭК,2017,AM,4016930005,,13053,6060,0
ЭК,2017,LV,3923210000,,10,16,0
ИМ,2017,IT,3814009000,,8413,2520,0
ЭК,2017,KG,3208109000,,18386,20910,0
ЭК,2017,BY,6104192000,ШТ,34,2,7
ЭК,2017,AB,2009899900,,1864,3460,0
ЭК,2017,AB,2009611007,,1125,2052,0
ИМ,2017,CN,8515110000,ШТ,457,37,105
ИМ,2017,DE,8525801900,ШТ,1653,0,1
ЭК,2017,KZ,8311100009,,56,1,0
ИМ,2017,CN,4016999708,,2028,325,0
ЭК,2017,BY,8531109500,ШТ,446,8,54
ИМ,2017,IT,8484900000,,383,1,0
ЭК,2017,KZ,8507302009,ШТ,144,4,4
ИМ,2017,BE,8421290009,ШТ,4353,22,120
ИМ,2017,CN,8465912000,ШТ,481,85,4
ИМ,2017,NL,8428330000,ШТ,52852,15750,1
ИМ,2017,US,8443139000,ШТ,378085,8205,1
ИМ,2017,AT,5911321100,М2,12470,197,132
ЭК,2017,BY,6117100000,ШТ,9,1,6
ИМ,2017,IT,7412200000,,14,0,0
ЭК,2017,KZ,8205598099,,113,3,0
ИМ,2017,DE,8205591000,,522,11,0
ИМ,2017,TR,8215991000,,1087,47,0
ИМ,2017,BY,6403993800,ПАР,2209,52,189
ИМ,2017,CN,6203433100,ШТ,2394,114,135
ИМ,2017,BY,6403919600,ПАР,664,19,19
ЭК,2017,BY,8537109900,,79,3,0
ИМ,2017,TR,1806901900,,316,18,0
ИМ,2017,IT,0602909100,ШТ,1026,284,19
ИМ,2017,PH,9031803800,ШТ,9526,11,1
ИМ,2017,CN,8515190000,ШТ,353,39,10
ИМ,2017,CN,9503007900,ШТ,144,19,288
ЭК,2017,AM,9405300000,,46,2,0
ЭК,2017,AM,8708923509,,19,1,0
ИМ,2017,DE,7318190009,,6,0,0
ИМ,2017,TR,7325999009,,163,35,0
ИМ,2017,BY,6402999100,ПАР,1477,29,90
ЭК,2017,AM,8477809500,ШТ,263,400,1
ИМ,2017,CN,9611000000,,113,14,0
ЭК,2017,AM,7318190009,,126,48,0
ЭК,2017,AM,6806900000,,9617,5998,0
ЭК,2017,GE,4409299800,,360,145,0
ИМ,2017,CN,3924900009,,324,44,0
ИМ,2017,CN,8468200000,ШТ,3646,213,1440
ИМ,2017,MY,8479820000,ШТ,70688,1500,1
ЭК,2017,BY,8466937000,,385,3,0
ИМ,2017,CN,8467190000,ШТ,1148,77,33
ИМ,2017,CN,9405105009,,151143,21224,0
ЭК,2017,KZ,8543709000,ШТ,428,2,1
ИМ,2017,PL,5911901000,,95,3,0
ИМ,2017,BY,0602903000,ШТ,24256,2570,100000
ИМ,2017,UA,9401800009,ШТ,22362,7693,3863
ЭК,2017,SI,4407919000,М3,6901,14610,20
ИМ,2017,CN,3214101001,,79188,34823,0
ЭК,2017,BY,2103909009,,5155,7206,0
ЭК,2017,KZ,0909620002,,15,1,0
ЭК,2017,KZ,6307200000,,5168,28,0
ИМ,2017,BG,7013371000,ШТ,330,137,708
ИМ,2017,CN,8708913509,,3993,559,0
ИМ,2017,PL,9017203900,ШТ,142,17,220
ИМ,2017,FI,8537109900,,645,2,0
ЭК,2017,BY,7318159009,,42,7,0
ЭК,2017,MD,8487905100,,2,1,0
ЭК,2017,KZ,8538100000,,2884,249,0
ИМ,2017,CN,8450200000,ШТ,280,52,1
ИМ,2017,IT,3208209009,,57603,12320,0
ИМ,2017,AM,3925908009,,45739,5245,0
ИМ,2017,BE,3917390008,,510,3,0
ЭК,2017,AM,3214101009,,10,2,0
ЭК,2017,GB,3301294100,,46800,360,0
ЭК,2017,GE,3402202000,,137,252,0
ЭК,2017,KZ,2009719909,,313,1037,0
ИМ,2017,BE,8481809907,,109,0,0
ИМ,2017,CN,8716800000,ШТ,39,9,2
ЭК,2017,BY,8471607000,ШТ,82,1,2
ИМ,2017,CN,8433119000,ШТ,429,36,4
ЭК,2017,LV,7204290000,,90600,100000,0
ИМ,2017,BY,8481808199,,79,29,0
ИМ,2017,CN,8481100500,,231,12,0
ИМ,2017,US,8443999000,,4500,83,0
ИМ,2017,CN,7304499309,,15,5,0
ИМ,2017,PL,7314120000,,7093,162,0
ИМ,2017,CN,7318240009,,26,7,0
ИМ,2017,CH,7326909409,,23547,7,0
ИМ,2017,TR,6307909100,,34,3,0
ИМ,2017,CN,6210200000,ШТ,66,3,3
ЭК,2017,BY,6115990000,ПАР,17,1,10
ИМ,2017,CN,8536508000,,102,0,0
ИМ,2017,PL,6307909800,,921,36,0
ЭК,2017,TM,1905320500,,3978,2212,0
ЭК,2017,AM,2523290000,,173,1700,0
ИМ,2017,DE,7310299000,,159,72,0
